paper_id,paper_year,cd5,ni,nj
W2592941336,2017,0.13043478260869565,13,10
W2921764171,2019,-0.9047619047619048,1,20
W2122759470,2009,-0.8823529411764706,1,16
W2783932968,2017,-0.2727272727272727,4,7
W2005936395,2014,0.3333333333333333,4,2
W2555339233,2016,-0.2,4,6
W2765995565,2017,-0.7777777777777778,1,8
W2979909059,2019,1.0,4,0
W3042043984,2019,1.0,3,0
W2980191430,2019,-1.0,0,1
W1604521952,2009,0.0,1,1
W2972929403,2019,-1.0,0,1
W1238745702,2011,-0.84,4,46
W2156557681,2010,-0.7714285714285715,4,31
W1917528016,2010,-0.5714285714285714,9,33
W2295870642,2015,-0.52,12,38
W2186184713,2011,-0.92,2,48
W2055121363,2012,-0.52,12,38
W2890141553,2018,-0.04,24,26
W99643971,2011,-0.84,4,46
W2094154930,2009,-0.3684210526315789,12,26
W2114523181,2014,-0.76,3,22
W2396906324,2016,-0.3939393939393939,10,23
W2154896738,2011,-0.9130434782608695,1,22
W2137656620,2010,-0.3333333333333333,7,14
W2206071134,2015,-0.7391304347826086,3,20
W2890192685,2018,-0.391304347826087,7,16
W1977736172,2012,0.3684210526315789,13,6
W2265690809,2013,-0.6842105263157895,3,16
W2045700601,2014,-0.75,1,7
W2307171036,2010,1.0,11,0
W283996357,2013,-1.0,0,4
W2950685381,2018,,0,0
W2742154030,2017,0.0,2,2
W2746573794,2017,1.0,4,0
W2987977793,2019,0.0,2,2
W2234013530,2009,-1.0,0,3
W1565456899,2012,-0.7777777777777778,1,8
W2773507491,2017,-1.0,0,3
W2087522345,2013,-0.44680851063829785,13,34
W2158703881,2012,-0.4,15,35
W2166943865,2010,-0.36,16,34
W2121133091,2012,-0.92,2,48
W2911966198,2009,,0,0
W2963856360,2017,-0.36,16,34
W2205716770,2014,-0.5555555555555556,10,35
W2202374479,2015,-0.76,6,44
W2164383578,2009,-0.6666666666666666,5,25
W134985385,2011,-0.6666666666666666,3,15
W2021601290,2011,-0.26666666666666666,11,19
W2151976295,2010,-1.0,0,9
W2214660060,2011,-0.9090909090909091,1,21
W2510686683,2016,0.7142857142857143,6,1
W2963085895,2019,1.0,36,0
W2970667219,2019,1.0,34,0
W2177100868,2015,-0.29411764705882354,6,11
W2040211323,2014,0.125,9,7
W2208525479,2011,-0.625,3,13
W2106662462,2014,-0.625,3,13
W2133472795,2012,-0.16666666666666666,5,7
W1512669428,2009,,0,0
W2509437949,2016,-0.4,6,14
W2963295938,2019,1.0,17,0
W2970700221,2019,-0.1111111111111111,8,10
W2798147820,2018,-0.6,2,8
W2152196758,2009,-0.6666666666666666,1,5
W160585330,2012,-0.8888888888888888,1,17
W2107333057,2009,-1.0,0,6
W2152083440,2012,-0.5384615384615384,3,10
W1770625086,2015,-0.16666666666666666,5,7
W2130683606,2014,-0.75,1,7
W2196542401,2015,-0.6,2,8
W1966092641,2010,-1.0,0,10
W2096433175,2013,-1.0,0,13
W2131437840,2013,-0.6923076923076923,2,11
W2182562048,2014,-0.8181818181818182,1,10
W2970168598,2019,-0.8333333333333334,1,11
W2124107914,2015,-0.75,1,7
W2293319454,2015,-0.5,2,6
W2058115154,2009,-0.1111111111111111,4,5
W1943663045,2013,-0.6666666666666666,1,5
W2411304668,2016,-0.7777777777777778,1,8
W2182655205,2015,-1.0,0,6
W1556481571,2010,-0.7142857142857143,1,6
W2189749715,2015,-0.6,2,8
W1871527987,2015,0.0,3,3
W2105120842,2011,-0.6666666666666666,1,5
W31179980,2013,-0.4,3,7
W2240620234,2015,-0.6666666666666666,1,5
W2799536307,2018,-0.5,1,3
W1411846290,2015,1.0,1,0
W1590422503,2010,-1.0,0,2
W2521289877,2016,1.0,2,0
W1526090859,2009,-1.0,0,2
W2029070879,2012,-0.3333333333333333,1,2
W2753305392,2017,-0.3333333333333333,1,2
W2407258532,2012,-1.0,0,2
W2116418767,2012,-0.5,1,3
W2151269805,2009,-1.0,0,4
W2772322972,2017,-0.3333333333333333,1,2
W2162664081,2009,,0,0
W30846217,2012,-1.0,0,2
W2151427378,2013,-1.0,0,3
W2150306160,2010,,0,0
W2955048563,2018,1.0,3,0
W2106854223,2012,-1.0,0,1
W150002594,2012,1.0,1,0
W2288769965,2015,1.0,1,0
W2623667392,2012,-1.0,0,1
W2787516408,2018,1.0,1,0
W2964116109,2012,1.0,1,0
W2947766523,2019,1.0,1,0
W2230740169,2015,-0.8,5,45
W2508728158,2016,-0.76,6,44
W2593044849,2017,1.0,50,0
W3009584650,2019,-0.4,15,35
W2993185773,2019,-0.72,7,43
W1930566185,2013,-1.0,0,8
W2958416396,2019,-0.375,15,33
W2903383131,2018,-0.1794871794871795,16,23
W2727576081,2017,-0.92,1,24
W2913238847,2019,-0.68,4,21
W2917052767,2019,-0.43478260869565216,13,33
W2963703858,2012,-0.4117647058823529,5,12
W2972873299,2019,-0.9166666666666666,1,23
W1959158481,2012,-0.5555555555555556,2,7
W2940659020,2019,-0.8666666666666667,1,14
W1617587412,2014,-0.75,1,7
W2912779783,2019,1.0,12,0
W2791924686,2018,-0.8,1,9
W1842008917,2012,0.6,4,1
W2558251412,2016,1.0,5,0
W1496283174,2013,-1.0,0,4
W2116800676,2013,1.0,2,0
W200879778,2010,-1.0,0,4
W2951838794,2013,1.0,1,0
W1567761069,2012,,0,0
W2226984980,2016,-1.0,0,6
W1544231892,2012,,0,0
W820606093,2009,1.0,4,0
W2110454495,2014,-0.7142857142857143,1,6
W3037621510,2013,,0,0
W2899562840,2018,-0.3333333333333333,1,2
W2141038604,2012,-1.0,0,1
W1481684356,2012,0.0,1,1
W2796441786,2018,1.0,3,0
W2135200719,2015,1.0,1,0
W2113096211,2010,-0.24,19,31
W2072013890,2015,-0.7727272727272727,5,39
W2146412174,2010,-0.5862068965517241,6,23
W2075457858,2012,-0.52,6,19
W1991185257,2009,-0.8571428571428571,1,13
W2948345531,2019,-0.64,9,41
W1846071202,2013,-0.36,8,17
W2020087586,2010,-0.3684210526315789,6,13
W2483692657,2016,1.0,35,0
W2294792572,2014,-0.3125,11,21
W318376482,2018,-0.92,1,24
W2193871400,2014,-0.48148148148148145,7,20
W1879156100,2012,-0.9285714285714286,1,27
W1541317966,2010,-0.5789473684210527,4,15
W115994101,2012,-0.8571428571428571,1,13
W2945853997,2019,-0.07692307692307693,12,14
W36713471,2011,-0.4444444444444444,5,13
W130885469,2014,0.05263157894736842,10,9
W2501772582,2013,-0.5,2,6
W2108077701,2010,-0.5789473684210527,4,15
W2204857316,2013,-0.875,1,15
W2106478571,2015,-1.0,0,8
W1549466950,2010,-0.4,3,7
W2404641569,2013,-1.0,0,13
W2113182385,2009,-0.6,1,4
W1916347847,2011,1.0,6,0
W785130179,2014,-1.0,0,4
W2107131020,2010,-0.8181818181818182,1,10
W1992801525,2009,-0.14285714285714285,3,4
W2196391751,2015,-0.75,1,7
W2916603395,2019,-1.0,0,6
W1502514172,2018,-1.0,0,4
W206471768,2009,,0,0
W2402248766,2011,1.0,2,0
W2186661904,2014,-0.2,2,3
W2294186640,2015,,0,0
W2225794812,2011,-1.0,0,5
W2885739797,2018,1.0,2,0
W2946484427,2019,-1.0,0,3
W2157910771,2009,0.5,3,1
W4233048981,2013,-1.0,0,5
W44932258,2010,-1.0,0,2
W2500902834,2013,,0,0
W1543517247,2013,1.0,2,0
W1552577690,2011,1.0,2,0
W2237139316,2015,-1.0,0,2
W1497395276,2009,1.0,2,0
W1907753270,2011,1.0,1,0
W1544444076,2013,-0.24,19,31
W1530444831,2013,-0.6,10,40
W1631187438,2013,-0.36,16,34
W2132183491,2013,-0.2,20,30
W1514115759,2012,-0.09090909090909091,5,6
W1874925508,2012,-0.9166666666666666,1,23
W1576718874,2013,1.0,50,0
W2949437261,2013,0.05263157894736842,10,9
W9932698,2012,-0.8,3,27
W1545472701,2013,0.2,3,2
W2894741346,2018,-0.7619047619047619,5,37
W2972561734,2019,-0.48,13,37
W1530573725,2012,-0.7142857142857143,1,6
W1848214029,2013,0.0,3,3
W1782140593,2012,-0.3333333333333333,5,10
W1527719492,2013,-1.0,0,5
W1551228660,2012,0.42857142857142855,10,4
W1764574858,2013,0.3333333333333333,4,2
W2946996695,2019,-0.75,3,21
W2138186376,2013,-0.6,1,4
W2335830258,2012,1.0,10,0
W4288346394,2019,1.0,18,0
W1499722775,2013,1.0,2,0
W1794176462,2013,-1.0,0,2
W2952585682,2019,-1.0,0,9
W1877180816,2012,-0.3333333333333333,1,2
W2975587412,2019,-0.42857142857142855,4,10
W1581362285,2013,0.3333333333333333,2,1
W2924765547,2019,-1.0,0,7
W1517333122,2012,1.0,1,0
W1629495025,2012,-0.2,2,3
W2949569563,2012,,0,0
W1542091913,2013,1.0,1,0
W2952487561,2012,,0,0
W2949446475,2013,1.0,1,0
W2950756068,2012,1.0,1,0
W2950918115,2013,-1.0,0,1
W2962695963,2016,1.0,50,0
W1950803081,2014,-0.28,18,32
W2126272934,2012,-0.7333333333333333,4,26
W2964994311,2019,-0.44,14,36
W2952349219,2019,-0.92,2,48
W2288593361,2016,-0.21052631578947367,15,23
W2478294658,2016,-0.24,19,31
W777381104,2016,-0.52,12,38
W3138602767,2018,1.0,33,0
W2951513593,2017,-0.88,3,47
W2400084313,2016,-0.5652173913043478,5,18
W2963682248,2017,1.0,19,0
W2115083233,2014,0.2,3,2
W2308802607,2016,0.75,14,2
W4293506642,2012,1.0,2,0
W2908176537,2018,1.0,7,0
W3004946444,2019,1.0,8,0
W2604933075,2017,-0.7142857142857143,1,6
W2883236980,2018,1.0,7,0
W2896232552,2019,-1.0,0,4
W2111009247,2011,0.0,1,1
W2188813916,2010,1.0,1,0
W824892955,2014,1.0,50,0
W3098269892,2018,-0.8,5,45
W2142959074,2013,-0.4,15,35
W1868018859,2015,-0.16,21,29
W2130283669,2011,-0.44,14,36
W2951308445,2013,0.2,30,20
W2173027866,2015,-0.2,20,30
W2464234964,2016,-0.32,17,33
W2970709315,2019,1.0,50,0
W4287997702,2019,1.0,50,0
W2781256610,2017,-0.68,8,42
W2767002724,2017,-0.72,7,43
W2896125160,2018,1.0,50,0
W2786022758,2018,-0.36,16,34
W2784067649,2018,-0.88,3,47
W1589901016,2014,-0.35294117647058826,11,23
W2950326163,2014,0.36,34,16
W2994434574,2019,-0.76,6,44
W2743472713,2017,1.0,50,0
W2226783037,2014,-0.7857142857142857,3,25
W2950728319,2019,-0.72,7,43
W2605576515,2017,1.0,44,0
W2110506975,2014,-0.7272727272727273,3,19
W2163255905,2014,-0.7777777777777778,3,24
W2983785293,2019,-0.5294117647058824,8,26
W2907670343,2019,1.0,29,0
W2774412855,2017,-0.8518518518518519,2,25
W2963840576,2012,-1.0,0,7
W2807005157,2018,-1.0,0,18
W2953194650,2017,1.0,12,0
W2560513213,2016,-1.0,0,10
W2962713716,2014,-0.6666666666666666,1,5
W2951406859,2015,0.14285714285714285,4,3
W1745177676,2014,0.7142857142857143,6,1
W1637370304,2012,-0.2,2,3
W2967952350,2019,-1.0,0,5
W2888286591,2018,-0.3333333333333333,1,2
W4302405025,2014,1.0,2,0
W2288884963,2017,-0.8536585365853658,3,38
W2596625124,2017,1.0,50,0
W2891786606,2018,0.125,18,14
W2132936659,2011,-1.0,0,23
W1913504200,2014,-0.75,2,14
W1497318709,2011,-1.0,0,14
W2171304259,2010,-1.0,0,8
W2105006345,2010,-1.0,0,11
W3099896668,2015,-1.0,0,18
W2018633028,2013,-0.6666666666666666,1,5
W2405987069,2017,-0.6363636363636364,2,9
W2917208934,2015,-0.3333333333333333,2,4
W1984081854,2011,-1.0,0,9
W1492951456,2014,-1.0,0,9
W1993079998,2015,-0.8,1,9
W2766750846,2017,0.5,6,2
W1967512075,2012,-1.0,0,3
W2885831468,2017,-1.0,0,3
W3102629258,2016,-0.5,1,3
W2264380204,2014,1.0,4,0
W2963044105,2016,-1.0,0,4
W2913530954,2019,1.0,3,0
W2289089659,2015,-1.0,0,3
W2621731111,2018,-1.0,0,2
W2026965858,2012,-1.0,0,2
W78658037,2012,-1.0,0,3
W1969856863,2013,0.0,1,1
W2050912278,2014,-1.0,0,1
W2181032003,2015,-1.0,0,1
W2396460326,2015,-1.0,0,2
W835913104,2011,1.0,1,0
W2173393360,2014,-1.0,0,1
W23735043,2010,-1.0,0,1
W2604272854,2017,1.0,1,0
W2800415562,2017,1.0,50,0
W2948647439,2019,-1.0,0,30
W2896292273,2018,0.52,38,12
W4294560781,2017,1.0,7,0
W2979339494,2019,-0.7142857142857143,2,12
W2950149369,2013,-0.7142857142857143,1,6
W3174419385,2019,1.0,8,0
W2902088824,2017,-0.5,1,3
W564958369,2011,-1.0,0,1
W1567322167,2010,-1.0,0,2
W2979680884,2019,-1.0,0,3
W2788738055,2017,1.0,2,0
W2952262284,2014,-1.0,0,6
W2783716071,2018,-1.0,0,1
W2796244288,2010,1.0,1,0
W4300522382,2018,1.0,1,0
W2761338514,2017,-0.64,9,41
W2743723076,2017,-0.92,2,48
W1792894036,2015,-0.6,10,40
W2997666247,2019,-0.8536585365853658,3,38
W2504195863,2016,-0.88,3,47
W2792525550,2018,0.3103448275862069,19,10
W2461256234,2016,-0.8461538461538461,2,24
W1980959920,2013,-0.32,17,33
W2137826183,2014,-1.0,0,50
W2763269482,2017,-0.75,5,35
W2118275135,2011,-0.38461538461538464,4,9
W2770052322,2017,-0.6923076923076923,2,11
W2798617837,2018,0.5555555555555556,7,2
W2007346406,2014,-0.4666666666666667,4,11
W2075799974,2015,0.6,4,1
W2281923020,2016,-0.3333333333333333,1,2
W2060261724,2013,0.3333333333333333,2,1
W2525393825,2016,1.0,2,0
W2049480691,2014,-0.3333333333333333,1,2
W2159646759,2015,-0.3333333333333333,1,2
W2093318353,2010,,0,0
W2798920353,2017,1.0,2,0
W3210347415,2018,,0,0
W1978012196,2014,-1.0,0,1
W2131888453,2011,-1.0,0,1
W2466198137,2014,-1.0,0,2
W2034433820,2012,1.0,1,0
W2998378113,2019,-1.0,0,1
W1607708359,2013,-0.48148148148148145,7,20
W2952925381,2019,-0.6,10,40
W2914329808,2019,-0.47368421052631576,5,14
W2936836152,2019,-1.0,0,3
W2164731652,2013,-0.6363636363636364,8,36
W2319809716,2016,-0.44,14,36
W2112582917,2010,-0.56,11,39
W2792608393,2018,0.2777777777777778,23,13
W2047439460,2011,-0.3333333333333333,7,14
W2042661579,2014,-0.44,14,36
W2790082115,2018,-0.45454545454545453,3,8
W2116116615,2009,-0.7647058823529411,2,15
W2127934681,2014,-0.6666666666666666,3,15
W2971847863,2019,0.3333333333333333,12,6
W2889378176,2018,-0.5555555555555556,2,7
W2946911467,2019,-0.16666666666666666,5,7
W2157953345,2013,-1.0,0,7
W2088923456,2012,-0.8,1,9
W2960987914,2019,0.3333333333333333,4,2
W2072682821,2010,-0.6666666666666666,1,5
W2010898533,2015,-0.5,1,3
W2761334116,2017,1.0,5,0
W2296301695,2016,-0.5,1,3
W2120566543,2009,-0.45454545454545453,3,8
W1561219846,2014,1.0,1,0
W2604476080,2015,0.5,3,1
W3031193956,2019,0.0,2,2
W2329512890,2011,0.3333333333333333,2,1
W3136409268,2014,-1.0,0,3
W1985854510,2010,1.0,2,0
W2136812486,2010,-1.0,0,3
W1990168509,2010,1.0,1,0
W2913663170,2011,,0,0
W2899461221,2018,0.0,1,1
W2560028922,2016,1.0,1,0
W2089972064,2009,-1.0,0,1
W2599719477,2017,1.0,1,0
W2964541509,2019,-1.0,0,3
W2893555608,2018,0.0,9,9
W2577021043,2017,1.0,2,0
W2761646038,2017,1.0,1,0
W4234045312,2011,-0.48,13,37
W2099501333,2011,-0.64,9,41
W2149236835,2012,-0.8,5,45
W2047339217,2012,-0.72,7,43
W2799020319,2018,1.0,50,0
W1590488181,2013,-0.4,15,35
W2112867573,2013,-0.36,16,34
W2124430419,2013,-0.32,17,33
W2130210899,2014,-0.68,8,42
W2141988289,2011,-0.48,13,37
W2021234005,2014,-0.8,5,45
W766097457,2013,-0.44,14,36
W2607067159,2017,-0.88,3,47
W4255282609,2012,-0.44,14,36
W2997288271,2012,-0.6666666666666666,7,35
W2127659081,2012,-0.64,9,41
W2816958343,2018,-0.92,2,48
W1988801089,2014,-0.64,9,41
W2148994573,2013,-0.84,4,46
W2058503096,2015,-0.88,3,47
W2151517515,2014,-0.96,1,49
W4233126987,2014,-0.52,6,19
W2913846715,2016,-0.84,4,46
W1980599059,2013,-0.64,9,41
W2136439543,2010,-0.9375,1,31
W2037471787,2010,-0.7551020408163265,6,43
W1981780124,2015,-0.875,3,45
W1595972517,2012,-0.6956521739130435,7,39
W2926976929,2019,-0.72,7,43
W2157393479,2013,-0.47368421052631576,10,28
W2789851468,2018,-0.5675675675675675,8,29
W2551539219,2016,-1.0,0,29
W2967279915,2019,-0.6571428571428571,6,29
W3009075947,2015,-0.7894736842105263,2,17
W2253297209,2016,-1.0,0,27
W2040259387,2014,-0.9130434782608695,1,22
W2466040765,2016,-1.0,0,7
W3010910952,2015,-0.5,1,3
W2768058911,2017,-0.7142857142857143,2,12
W1555897920,2012,-0.7777777777777778,2,16
W2511199264,2016,-1.0,0,21
W2911777672,2013,1.0,11,0
W2886028279,2018,1.0,15,0
W2890519302,2018,0.2857142857142857,9,5
W2793045151,2018,-0.8333333333333334,1,11
W3084738426,2013,-0.5384615384615384,3,10
W2987563119,2019,0.0,8,8
W4250487560,2016,-0.8,1,9
W2901633439,2018,-1.0,0,14
W2602605036,2016,-0.38461538461538464,4,9
W4236155685,2017,-1.0,0,6
W2980175121,2019,0.5,3,1
W2464326659,2016,-0.6,2,8
W4255490784,2016,-0.42857142857142855,2,5
W4322588773,2014,1.0,7,0
W2966788286,2019,1.0,6,0
W4231278697,2010,-1.0,0,5
W2931161413,2019,-0.5,1,3
W2539292100,2015,0.3333333333333333,2,1
W2119296542,2011,-0.6,1,4
W4250378184,2011,-1.0,0,5
W1506892988,2012,-1.0,0,3
W2950942421,2019,-1.0,0,4
W2404112936,2015,1.0,2,0
W2983695440,2019,-0.5,1,3
W2177655772,2014,0.0,1,1
W4237556767,2016,-1.0,0,1
W1781268451,2013,-1.0,0,1
W2539398150,2016,-1.0,0,1
W2597068887,2015,-1.0,0,1
W2617756542,2017,-1.0,0,1
W2949162956,2014,-0.75,2,14
W2288275255,2016,-0.09090909090909091,5,6
W2259114643,2015,1.0,3,0
W1634737830,2014,-1.0,0,8
W2978840876,2019,1.0,9,0
W2952380373,2014,-1.0,0,3
W2475479500,2016,-1.0,0,2
W2796352402,2017,-1.0,0,1
W2952551898,2016,-1.0,0,1
W2024796780,2013,-0.52,12,38
W1993774615,2014,-0.76,6,44
W2031175798,2013,-0.2,20,30
W2011316745,2015,-0.64,9,41
W2137229314,2014,-0.6,10,40
W2169263368,2013,0.84,46,4
W151069923,2010,0.08,27,23
W4231184172,2013,0.9024390243902439,39,2
W2096110307,2014,-0.08,23,27
W3160073244,2014,-0.44,14,36
W2225910745,2013,-0.9512195121951219,1,40
W4248605401,2015,-0.5294117647058824,8,26
W2081198029,2013,-0.7021276595744681,7,40
W2112724896,2011,-0.037037037037037035,13,14
W1569832840,2015,-0.8421052631578947,3,35
W2612336448,2016,-0.5428571428571428,8,27
W1978172506,2014,0.41935483870967744,22,9
W1666282222,2014,0.29411764705882354,11,6
W2901163215,2018,-0.6818181818181818,7,37
W1734112531,2015,-0.8518518518518519,2,25
W2153331906,2009,-0.9130434782608695,1,22
W1966661853,2012,0.6666666666666666,5,1
W2077077908,2013,-0.18181818181818182,9,13
W2143840927,2014,-1.0,0,26
W2736746722,2017,-0.42857142857142855,4,10
W2605556239,2017,-1.0,0,11
W2110117817,2011,0.625,13,3
W2097823346,2010,-0.45454545454545453,3,8
W3137975499,2010,0.6666666666666666,5,1
W2604206310,2013,1.0,5,0
W1994096182,2010,-0.42857142857142855,2,5
W2144653459,2010,-0.14285714285714285,3,4
W2106860303,2010,0.0,1,1
W2066084561,2009,0.3333333333333333,2,1
W2038945797,2015,-1.0,0,2
W3014029016,2015,-1.0,0,3
W2149150688,2012,0.36,34,16
W2140622625,2012,-0.96,1,49
W2959310500,2019,-0.75,5,35
W2165998839,2014,-0.3333333333333333,10,20
W1865437296,2014,-0.2,4,6
W2147420397,2010,-0.5555555555555556,2,7
W2404763528,2013,0.6,8,2
W2963823348,2019,1.0,5,0
W2160350521,2011,-0.3333333333333333,1,2
W4253709609,2010,-1.0,0,2
W1602675682,2009,-1.0,0,1
W161740283,2011,1.0,1,0
W30839618,2011,-1.0,0,1
W2401805523,2013,1.0,1,0
W2971687264,2018,-0.8333333333333334,2,22
W2892525958,2018,-0.9230769230769231,1,25
W2991722918,2019,-0.2,20,30
W2982355322,2019,0.8,45,5
W2010570907,2012,-0.4666666666666667,4,11
W2529365243,2016,0.07692307692307693,7,6
W2810081339,2018,-0.5555555555555556,6,21
W4247047556,2012,-0.3333333333333333,2,4
W2124712926,2014,-0.5,3,9
W2954736564,2019,0.5789473684210527,15,4
W2417463664,2016,1.0,4,0
W2082586738,2013,0.6666666666666666,10,2
W2293614426,2015,-0.5,2,6
W1984885573,2014,1.0,1,0
W2435881168,2016,-0.25,3,5
W2057458749,2013,1.0,3,0
W4239064386,2017,1.0,3,0
W2898385948,2018,-0.42857142857142855,2,5
W2342988909,2016,0.0,2,2
W2600450952,2017,1.0,2,0
W2735469361,2017,1.0,3,0
W2534978438,2016,1.0,1,0
W2979633637,2019,-0.96,1,49
W2981343730,2018,-0.72,7,43
W2118315969,2015,-0.3877551020408163,15,34
W2885300550,2018,-0.5833333333333334,10,38
W2093755302,2013,-0.88,3,47
W2935085295,2019,-0.5217391304347826,11,35
W2981638325,2019,-0.8125,3,29
W1876811830,2015,-0.8666666666666667,1,14
W2162630235,2012,-0.92,2,48
W2888798936,2018,-0.64,9,41
W2163274595,2014,-0.8181818181818182,1,10
W2943860641,2019,-0.2,6,9
W2955400013,2019,-0.7777777777777778,1,8
W3010635687,2012,-1.0,0,4
W2154701440,2013,-0.7777777777777778,1,8
W4246334639,2012,-1.0,0,6
W2944095091,2019,-1.0,0,5
W1558738734,2012,-1.0,0,2
W1219082078,2015,-1.0,0,1
W2556204124,2013,-1.0,0,2
W2899592795,2018,1.0,1,0
W2214796901,2015,1.0,1,0
W2121887742,2012,-0.6,10,40
W2090204040,2015,-0.92,2,48
W2762796393,2017,-0.96,1,49
W2016139252,2012,0.36363636363636365,15,7
W1551401333,2015,-0.68,8,42
W204981196,2012,-0.52,12,38
W2930652247,2019,-0.28,18,32
W2596377599,2017,0.9047619047619048,40,2
W2950289607,2019,0.6,40,10
W2594334628,2017,-0.6363636363636364,6,27
W1512730440,2013,-0.2,16,24
W2053879559,2012,0.09090909090909091,12,10
W2088978091,2012,0.5555555555555556,14,4
W2054699784,2012,0.058823529411764705,9,8
W2172424112,2013,-0.6190476190476191,4,17
W4251162132,2015,-0.8,1,9
W2806858805,2018,1.0,5,0
W2091987243,2012,-0.16666666666666666,5,7
W2783324995,2017,0.7142857142857143,18,3
W2900607277,2018,-0.3333333333333333,4,8
W2799472101,2018,1.0,9,0
W1963898989,2013,-0.6,3,12
W2090271847,2014,0.8,9,1
W2787686699,2016,1.0,9,0
W4250649845,2019,1.0,12,0
W2518350929,2016,0.25,5,3
W2739961344,2017,0.09090909090909091,6,5
W2143191918,2009,-1.0,0,2
W2964420875,2019,-1.0,0,11
W1594363884,2015,-0.3333333333333333,3,6
W2084193843,2010,-1.0,0,8
W4256061602,2015,-1.0,0,4
W2942055784,2018,0.5,6,2
W2948770746,2019,-0.5,1,3
W2605040762,2017,0.6666666666666666,5,1
W2098544876,2013,0.0,2,2
W2095751902,2013,0.5,3,1
W2122088890,2010,0.2,3,2
W2724277402,2017,0.6,4,1
W2954698356,2011,0.2,3,2
W1978925014,2010,1.0,4,0
W2026289051,2013,,0,0
W2757389204,2017,-1.0,0,2
W2546908511,2016,0.3333333333333333,2,1
W2989967503,2019,1.0,2,0
W2318601193,2014,1.0,2,0
W2168328911,2009,-1.0,0,4
W1969380248,2011,0.3333333333333333,2,1
W2000971878,2012,1.0,1,0
W2070284819,2010,0.0,1,1
W102424741,2012,,0,0
W2905924706,2018,1.0,2,0
W2039212360,2012,1.0,1,0
W2058169284,2015,0.0,1,1
W2123786535,2012,1.0,1,0
W2152445973,2009,1.0,1,0
W2149989975,2009,,0,0
W2940474323,2019,1.0,1,0
W2954509065,2011,1.0,1,0
W3104580909,2016,1.0,1,0
W2949233327,2019,1.0,1,0
W2908221307,2019,-0.6,1,4
W2911815053,2019,0.8,9,1
W2925216016,2019,-1.0,0,3
W2914526992,2019,0.3333333333333333,2,1
W2908399268,2019,-1.0,0,1
W2798609500,2018,-0.76,6,44
W2088529585,2014,0.21739130434782608,14,9
W2964152467,2018,-0.034482758620689655,14,15
W2414616261,2016,-0.8,2,18
W2089805963,2015,-1.0,0,17
W3011838635,2018,-0.8333333333333334,1,11
W4253311446,2015,-1.0,0,6
W67718509,2013,-1.0,0,21
W1991474412,2010,-1.0,0,2
W4238096783,2016,-1.0,0,5
W3170318240,2014,,0,0
W995851627,2015,-0.8461538461538461,1,12
W2124231388,2009,0.3333333333333333,2,1
W2069081984,2014,0.3333333333333333,2,1
W2142800636,2014,-1.0,0,4
W2897799583,2018,-1.0,0,1
W2475002273,2016,-1.0,0,2
W2185680923,2014,-0.56,11,39
W2550471858,2017,-1.0,0,50
W2589311751,2017,-0.8,5,45
W2561055248,2016,-0.92,2,48
W2964240296,2018,-0.88,3,47
W3104044769,2016,-0.8723404255319149,3,44
W2027282006,2012,-0.6551724137931034,5,24
