paper_id,cited_by_count
W2524350157,0
W2554189408,0
W2605101822,0
W2901858989,0
W4230622613,0
W4242425188,0
W2171539317,313
W2153441719,289
W1979505770,203
W2119368733,191
W2062819025,161
W2053885701,131
W1755753347,121
W2099601885,116
W2115318789,102
W1965650902,91
W2018030107,76
W2055588122,110
W2068322213,78
W2109176946,74
W2165964040,60
W2547436936,60
W2098983955,55
W1814491495,44
W4239588330,44
W2438261314,42
W2150285483,38
W1560003866,35
W2171361861,35
W2066620631,34
W2082945266,31
W2101310065,28
W1816633297,27
W2040026476,26
W2963516964,26
W2963487913,25
W3021198272,22
W1972982762,37
W1991223992,32
W1591716186,21
W2156747735,20
W2592683100,13
W1924647272,12
W2900417484,8
W2169744769,30
W2080483506,21
W1545808719,19
W2093744170,19
W1888560149,14
W2341022752,14
W2611100310,13
W2471885719,11
W2570775423,11
W1832679686,10
W2173214564,9
W2520827691,9
W2949327577,9
W2583780251,8
W428405241,8
W2028159002,7
W1892021995,5
W3144785734,17
W1976760940,14
W2022230688,13
W2080072463,10
W2136884858,9
W2461238324,8
W1985725857,6
W2433666032,4
W2153940758,12
W2142837021,3
W2011347472,2
W4248519777,2
W1485084946,1
W21819298,1
W2381938387,1
W2964070071,41
W1598346827,16
W2949402393,13
W2952923624,5
W2949310786,4
W2952965188,3
W4300832201,3
W1657370184,2
W2950016820,1
W1439660100,0
W2030462533,0
W2146067046,0
W2408732288,0
W2532385248,0
W2736352863,0
W2780466726,0
W2912943052,0
W2950170581,0
W2951126601,0
W2951315610,0
W2951918923,0
W2951997437,0
W2952159740,0
W2952868510,0
W2952996388,0
W2994956941,0
W2996165823,0
W4298875740,0
W4300100552,0
W938613425,0
W2135238609,570
W2036156669,369
W2521820339,367
W1598936309,353
W2147153041,290
W1988446025,277
W1981572319,252
W2167053624,190
W2259823352,171
W2737206759,135
W2111198605,132
W2000105909,127
W2099220086,119
W2044448023,110
W2542144231,100
W2003553461,99
W2050491563,89
W2066189154,74
W2009681737,71
W1994734668,62
W2047659612,84
W1982759407,80
W2159513729,72
W2406037548,59
W2122656762,58
W2131723483,53
W2398018337,46
W2034078512,41
W2089703868,41
W2084291440,40
W2118153153,35
W1965382725,31
W2173894669,29
W2290652328,25
W2146286563,15
W2040090977,40
W2572789406,31
W2290943337,27
W2533819458,23
W2026290661,20
W1977513300,19
W2405576963,14
W2046318477,13
W2260613207,7
W2489729120,6
W2010145578,5
W2066511028,5
W2292280558,4
W1614863942,3
W1930795651,3
W2624693542,2
W1965276692,6
W2613878116,2
W1552155460,6
W2082319307,6
W2517156282,5
W2111609645,3
W1553066898,2
W1899681284,2
W1944808633,2
W1978089384,2
W2006695086,2
W2137552070,2
W1969408468,1
W2963459254,1
W2951982454,41
W2950916686,14
W2952775235,12
W2949404631,7
W2949953710,7
W2397650988,5
W1659050762,4
W2950578595,4
W2951321890,3
W2616137805,2
W2952377962,2
W2964335886,2
W2081218057,1
W2963660423,1
W4299286922,1
W1490698419,0
W1518415932,0
W1604003046,0
W1847285251,0
W2065255395,0
W2095698391,0
W2317767462,0
W2399809931,0
W2507085150,0
W2549325693,0
W263220185,0
W2766379366,0
W2949865904,0
W2950588442,0
W2950658645,0
W2951043270,0
W2963155971,0
W3116522421,0
W4297690337,0
W4299960340,0
W3122724846,1629
W3125393355,829
W3123656730,664
W3124922652,552
W2132534623,535
W3125005799,406
W3125251328,364
W3124481258,345
W2099934438,323
W2168997347,292
W2130706307,225
W3122811351,181
W2176053492,169
W2342812826,168
W2152927013,158
W2098173428,157
W2152119282,150
W2161738110,131
W3121594802,129
W3121718235,122
W2146328822,111
W2112391032,99
W2160777052,96
W4255258217,95
W2052287864,94
W4251178070,93
W2088363361,90
W2024971718,81
W2192389832,78
W2604274373,73
W3125052530,62
W2081260019,47
W3021660703,26
W1992173705,108
W2132486511,105
W2013628794,96
W2009810728,94
W2108687567,86
W2003130780,84
W2024140782,74
W2135785147,73
W1996109124,70
W2097239559,67
W3125399807,67
W2012761844,64
W2104573210,58
W2124548376,57
W2736227267,57
W2138584823,54
W2039483976,51
W2065371844,49
W2127560548,46
W4235990836,45
W2126852193,43
W194222370,42
W2741483217,42
W2055580243,37
W2339084622,36
W3117702954,36
W2474873602,27
W1546080918,17
W2743742539,11
W2024070203,44
W2022890680,36
W2132849450,35
W2154681033,34
W141272238,26
W1977907437,26
W1638701820,24
W2089985904,24
W4236333664,24
W765560214,18
W1531008948,16
W63942116,14
W2395357662,10
W2108047041,29
W189175281,19
W2172395,16
W2009198567,11
W4235394576,8
W4256362366,7
W2102799962,5
W2610492148,5
W4254097156,5
W4243202783,2
W103912567,15
W1878818425,10
W2952181041,9
W1486513471,7
W2950502416,3
W1991526819,0
W2094164362,0
W2129115628,0
W2186406576,0
W2476470118,0
W2611813416,0
W4241899390,0
W4298356339,0
W755490144,0
W823328248,0
W2141403143,2497
W2131824593,1226
W2166566250,940
W2500139799,747
W1996816151,690
W2082585576,614
W2156593712,579
W2569283211,442
W2962795549,427
W2145825677,419
W2148134592,405
W2014159272,372
W2156981320,314
W2105882374,306
W1997959284,304
W1517928915,301
W2137068168,289
W2251049298,280
W2143277772,277
W2097482982,272
W2140542425,268
W2111241577,258
W2257214079,219
W2170735271,217
W2143319963,216
W2133698575,210
W2770604612,11
W2146678169,25
W2404931652,8
W123282965,7
W112350082,5
W158706353,5
W352493023,5
W90645101,4
W89714111,16
W2187113926,5
W2291300774,4
W2480022088,3
W77096118,3
W1629947353,2
W2793349998,2
W2794284296,1
W2955465082,1
W3022020209,1
W2171505509,237
W2133481051,136
W2100096453,126
W1504077082,112
W2125119150,94
W1721870969,86
W2143126082,76
W2129130570,56
W1584464712,38
W1436590680,37
W2107927185,33
W1500691954,27
W2108985183,26
W1909645447,24
W1525695329,19
W1493122387,18
W2171897704,17
W3121469064,16
W218252935,15
W2118098583,14
W1535478300,12
W3125472944,12
W1971445333,11
W2249043839,7
W4210809411,7
W1543745116,6
W3123467792,6
W2096306606,5
W2253800526,2
W1598271058,1
W2104782394,1
W3122161221,1
W135326158,0
W2183811638,0
W2292383149,0
W2422389607,0
W2541435073,0
W2607140183,0
W2613142923,0
W2789855557,0
W2789878764,0
W2790113083,0
W2790772391,0
W2791530426,0
W2792767888,0
W2793342493,0
W2793517412,0
W2793532228,0
W2793813625,0
W3126079539,0
W3139518956,0
W4237957497,0
W4245898336,0
W4249451903,0
W4302793664,0
W4413647783,0
W2120034667,195
W1757790940,178
W2021774297,172
W2170050330,172
W2071005201,162
W2101012814,152
W2066291790,149
W2110086088,149
W1555599194,142
W2073110021,142
W2148580977,129
W2238673293,128
W2143785942,124
W2510191442,120
W2156375221,119
W1484557735,116
W1867599246,116
W2032239956,116
W2135644975,111
W2141552007,108
W2139238311,104
W2146200992,102
W2118936174,99
W3006491415,98
W2552050672,86
W2963958573,53
W2158106208,100
W2158504911,89
W2125943099,80
W2115056380,75
W2113922211,72
W2147982124,69
W1482849335,68
W3146269391,65
W2169024102,64
W4236236480,61
W2168826409,60
W2516200644,56
W2135414222,55
W2074607162,54
W2081283908,54
W2113393671,54
W2164573470,53
W2125955243,52
W2169607271,50
W2147716762,48
W2578799909,47
W2106101173,43
W2295230057,43
W1559938618,42
W2169263394,40
W1926690514,39
W2064862914,38
W3003572584,36
W1481631336,34
W2039856364,34
W2188731843,34
W23696092,28
W2236345491,21
W2347557623,21
W2422342495,18
W2507763766,4
W1949659195,56
W2334545144,49
W2132105569,48
W2119186364,40
W1583104845,38
W2127788596,31
W2199299606,23
W2577466617,23
W1979152732,20
W1988506527,18
W2315964159,17
W2036658222,7
W160906921,27
W2084419140,16
W2156407684,12
W2597241293,11
W1800148745,10
W1911151866,9
W2147861658,9
W2548403298,8
W2182714972,6
W2486700793,5
W2197535571,9
W1986291468,8
W2275132899,8
W3216382576,8
W2109171827,7
W3163189691,7
W2118223680,5
W2964078322,2
W2962879761,4
W1685005502,3
W2086706809,2
W2550301073,2
W3143766186,2
W1625907631,1
W1762092152,1
W2074545220,1
W2133443878,2125
W2082817479,684
W2152710862,539
W2119170250,473
W3121542555,363
W1547971667,359
W2118369420,315
W2107601576,220
W2080299624,210
W2097385426,210
W2071557224,112
W1969593871,106
W2119877162,81
W2119791462,90
W2100195487,88
W2138985166,77
W2020559432,76
W2098105926,69
W2158929368,69
W142905850,68
W2085924043,60
W2076952411,50
W2002727242,43
W2025192095,26
W4235901245,28
W2117565879,25
W1997390954,24
W2412142049,21
W2096605910,15
W2021655457,13
W2127202418,12
W1965911373,18
W2009779544,13
W3161903870,7
W2406064070,2
W2516565680,6
W2027743385,1
W2318541640,1
W2331131242,1
W2598167959,1
W2963266335,1
W2951665052,1052
W1486950299,356
W2949567784,237
W2110896443,206
W2143203060,105
W2584661392,98
W2118544668,91
W2146409231,69
W2427917354,67
W2436982461,60
W2951249809,58
W2953083211,39
W2539543268,34
W2145237058,30
W2257832892,26
W2953270787,26
W4293275986,26
W1651567677,20
W1887283096,18
W282629922,17
W2130510032,16
W2952417932,16
W4295744890,15
W1825385198,11
W2394791604,8
W2271253566,7
W2398650862,7
W1557271599,6
W2408221314,6
W2340875464,5
W4294021789,5
W2963142706,4
W2963528280,4
W1570200465,3
W2952237617,3
W4244766065,3
W2413963148,1
W2468467251,1
W112570051,0
W1562449979,0
W1959139183,0
W1969667971,0
W2048040966,0
W2316214531,0
W2330441517,0
W2418482694,0
W2439344084,0
W2562576756,0
W2733325376,0
W2749884377,0
W2950807979,0
W2977942386,0
W3163597080,0
W4239841759,0
W4251150389,0
W4251398327,0
W4294338039,0
W4295225912,0
W4295725038,0
W2059268796,199
W2045065134,175
W2142516160,152
W1859579244,145
W2008020355,142
W2127639440,138
W2095753846,137
W2150036995,127
W2397156396,107
W2336511668,89
W4239782359,88
W81905226,88
W2040884488,84
W2084597339,83
W1696055274,69
W2022805907,110
W132110146,72
W2028773068,72
W2160785464,71
W2041387208,63
W2099489485,62
W2417717420,60
W1984024156,58
W2036646268,56
W2074698071,56
W2082999116,43
W2122412514,41
W1990860479,37
W2001917355,36
W2112955939,32
W21467110,27
W2147109842,20
W2414243827,20
W106421972,3
W2162448023,40
W2004164516,30
W2151126048,24
W2072999810,23
W66004811,22
W2396234742,17
W2014583331,15
W2051293539,15
W2223345594,14
W2052755263,11
W2029313733,10
W2006120585,6
W2112613956,43
W2293433629,21
W2309596470,16
W2061680550,13
W206669537,11
W2054340873,10
W2121048597,10
W1980081093,13
W100327503,8
W2096447451,7
W1556628583,6
W2000928750,6
W2023339736,6
W2036839373,6
W2075914647,6
W2039446642,5
W2072138963,5
W3216355512,5
W362627381,5
W112967981,3
W2326049510,3
W1599582619,2
W2482633683,2
W29660850,2
W1985286313,1
W2518752547,1
W2117043847,6
W2511775686,5
W2000638575,4
W2014928262,4
W2119961856,4
W2083747971,2
W2116190129,2
W2898242502,2
W1965310344,1
W1973209291,1
W2073277926,1
W2188888987,1
W2294455941,1
W2009067620,5
W1983949275,1
W2015555118,1
W144257042,0
W1565273874,0
W190793759,0
W1968788714,0
W2031575878,0
W2500501728,0
W2561725496,0
W2803068482,0
W2888358285,0
W2890458712,0
W2893885250,0
W2914662778,0
W2116520617,1821
W1575597416,332
W2126423656,246
W2026150550,226
W2066129764,219
W2148926368,181
W2055483942,177
W2038304148,174
W2081398635,169
W2152615204,161
W2405829620,149
W2038254019,146
W2151056056,130
W161350848,118
W2511386084,114
W2040569955,103
W2117506890,100
W1977574166,97
W2113893685,97
W2115630841,63
W2509579630,57
W2160281049,125
W2111294698,81
W2154833444,67
W2408085426,67
W2122276506,62
W1743874202,60
W1691193195,59
W2516993240,53
W2020410442,49
W2097530310,49
W2147382968,48
W2115346359,42
W2117501268,42
W1991435384,41
W2398098909,41
W2019279095,38
W4243442310,38
W1995795111,36
W2125547343,36
W2156661464,28
W166729567,26
W2027271985,23
W2491667233,22
W2280695704,20
W1975706115,13
W1980273519,51
W2117289408,46
W2008121208,36
W2107976970,33
W2501423579,33
W101662713,32
W1974589145,30
W2076327447,30
W2508499795,27
W2029748748,26
W1967675625,23
W2149462288,22
W4233177547,12
W2067605981,15
W2506212647,15
W2536559346,12
W1879859518,11
W2141535120,10
W4250943427,9
W2062329638,7
W1970628918,5
W2132190324,3
W142246347,3
W2505040711,3
W2519032345,2
W1988987916,1
W2033998260,1
W2528415787,1
W2543361554,1
W3094337618,1
W2339078035,19
W2337113962,12
W639818847,4
W2741795329,1
W111591090,0
W2022012620,0
W2080232864,0
W2305811274,0
W2530198921,0
W2897028657,0
W2977439856,0
W3037811225,0
W3115112717,0
W3116129639,0
W3116224947,0
W3160517819,0
W3179365986,0
W3180517697,0
W3180805679,0
W3182646959,0
W4232527247,0
W4232889069,0
W4235568163,0
W4237229995,0
W2138779116,359
W1978593916,268
W2067823599,130
W2149178517,117
W2162654297,107
W2117839333,97
W2171261418,65
W2121752873,63
W1909971775,105
W4246623841,91
W2069417991,90
W2053393096,89
W1859357731,87
W2129747980,81
W2033156334,73
W4239406378,72
W2947963424,67
W2069121074,62
W1925374724,59
W2891873695,59
W2102011767,58
W2144367957,53
W2036268824,51
W2261313794,47
W1972337144,46
W2108031738,45
W2113184918,44
W2570727021,44
W2147086810,43
W782508147,42
W2060427246,41
W2132592548,41
W2105862720,37
W2130788608,36
W2896902984,36
W1525987715,33
W2269281743,33
W1651098285,32
W2382162305,32
W2179340953,31
W2905904719,31
W2151527192,26
W2110254185,23
W784580495,22
W2134553994,39
W2395349147,34
W2038594010,32
W3139013448,32
W2120753138,26
W2142960530,26
W2174409790,26
W4235135305,26
W4237245198,26
W89929351,26
W1660600014,24
W1930431538,24
W2097190088,24
W2159187451,24
W2087826159,23
W1998136934,22
W2282655154,19
W1850832643,18
W2144053122,18
W1966556036,17
W2099899118,15
W2146957782,15
W2406628834,15
W4255357113,12
W2416034390,11
W2102501261,9
W4237140089,31
W2058267344,30
W1542127549,29
W4244934433,27
W4254087392,27
W2119565978,25
W1543614321,18
W2123187080,15
W2022243760,13
W2134833035,13
W2160321559,13
W2117931860,11
W2257558496,11
W2034163095,9
W3040305025,6
W1563233494,4
W2060807538,36
W2568043714,13
W1568023593,11
W2087645523,11
W2126874118,11
W2502722966,11
W2159782909,10
W1605144974,8
W4236357095,8
W2191437688,7
W2584754195,7
W2950704194,7
W2108248067,6
W2126871844,7
W2104301886,608
W2156633971,287
W2152874840,268
W2029039689,251
W2091543666,248
W2138546883,217
W1970017388,166
W2123511529,165
W2261611353,127
W2153723363,84
W2125646999,159
W2133697637,86
W2168382229,86
W1556715623,57
W2911837627,55
W2097146584,51
W4245717706,48
W1973479583,47
W2010830544,37
W2049922933,35
W2063650513,32
W2015601830,27
W1995382051,27
W4253120409,27
W135427393,24
W4253571630,24
W3008771080,14
W1991699410,6
W2279633489,4
W2515202782,3
W2809499769,9
W2072256150,5
W4251996441,13
W2100456122,6
W1980879487,5
W1820447446,4
W4239347549,4
W2053482920,3
W2165360467,3
W3023719257,3
W1824820949,2
W2040339278,2
W4232212547,2
W191250334,1
W2112196488,1
W2296769330,1
W2950257220,40
W2953343149,23
W2950856727,9
W2950908404,7
W1827898226,5
W2262734207,4
W2236877502,3
W2809031166,3
W2949147568,3
W2950907475,3
W2950502662,2
W2952765255,2
W2474789017,1
W2550973389,1
W2949774048,1
W1491368456,0
W1933812537,0
W1968428319,0
W2104516991,0
W2130935062,0
W2149653149,0
W2187900714,0
W2337494677,0
W2432431382,0
W2509558240,0
W2552383148,0
W2560434174,0
W2566628944,0
W2577876501,0
W2757299763,0
W2810678855,0
W2914525278,0
W2950160122,0
W2951612254,0
W2951913790,0
W2951926471,0
W2952589085,0
W2952912293,0
W4230256015,0
W4237077855,0
W4246636036,0
W4252657309,0
W4253228488,0
W4254610982,0
W4294551048,0
W4297086788,0
W4298388049,0
W4299911180,0
W4300309097,0
W4300873260,0
W4302030108,0
W4302321378,0
W4394640075,0
W93640833,0
W2106892818,200
W2949558051,152
W2119142490,139
W2179309410,81
W2156392592,41
W2110695859,32
W66562016,28
W2055381325,26
W2292992187,26
W175421034,24
W2397756239,23
W2227598104,22
W2293790689,21
W2508178598,21
W2513429231,21
W2401213703,18
W1984210775,11
W1517351977,41
W2137398674,27
W2054903937,24
W2160838104,24
W2258083119,22
W2044962527,20
W2282545463,13
W1558954385,20
W101476423,19
W2019062800,17
W2035994874,16
W2098035443,16
W4236907340,13
W2188013756,11
W4214873726,11
W2099419446,10
W2575522837,10
W2148216723,8
W2465584175,8
W2559145599,8
W1225649350,7
W1768116372,6
W1970200579,5
W2160912671,13
W2100142439,10
W2121419632,8
W2470107765,7
W2544329067,6
W3029028134,5
W2284477736,3
W2532330129,3
W2087079679,9
W1768571082,13
W2120384132,7
W1504019582,5
W1513649813,3
W1991881514,3
W2064160968,3
W2083211540,3
W2378411809,3
W2006519795,2
W2466132379,2
W2496645793,2
W3160744324,2
W1548745548,1
W1869518888,1
W1972175329,1
W2032682264,1
W2238072512,1
W2272863563,1
W2289177731,1
W3089253445,1
W1539966261,4
W2124023342,4
W2037132862,2
W2134160774,1
W2538741243,1
W2545195298,1
W4291707396,1
W1787827767,0
W2047861311,0
W2067328880,0
W2077550740,0
W2087183247,0
W2174931069,0
W2182235186,0
W2226431166,0
W2229101612,0
W2229314766,0
W2248232101,0
W2262334950,0
W2356319635,0
W2477529167,0
W2807092482,0
W2951733991,0
W2951816589,0
W3139008881,0
W3143568181,0
W3147855159,0
W3159509347,0
W3199950403,0
W3209386004,0
W4246702873,0
W2484891765,433
W1780330426,184
W1611302770,171
W62682045,152
W170447349,143
W1650619589,140
W2096426146,135
W1492050885,122
W2100161145,112
W1483414726,86
W2500719051,80
W2069431083,72
W3137722765,68
W182987059,61
W155845106,109
W2027062276,100
W1504521876,97
W1521005453,97
W154567452,93
W1991983453,92
W1520676563,80
W2055887369,71
W2141745484,68
W2150925483,64
W122856874,61
W1576809162,59
W49938292,59
W2069075127,51
W2081327646,43
